"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US14432","ZCTA5 14432","2126","273","3.4","1.9","5.3","2.3","7.1","3.3","6.1","2.8","14.4","4.6","14.5","4.5","15.2","4.7","17.9","4.4","10.0","4.9","6.0","2.7","69750","16106","90615","9564","26.5","(X)","(X)","(X)","(X)","(X)","1319","218","1.2","1.2","2.2","2.4","4.1","3.0","4.1","2.6","9.2","4.9","16.8","5.3","18.3","5.8","22.0","5.9","15.0","7.3","7.1","3.7","89694","14142","105872","10214","(X)","(X)","27.4","(X)","(X)","(X)","966","166","0.7","1.2","0.4","0.6","2.1","2.5","5.6","3.4","9.1","5.9","8.2","4.0","18.0","7.2","25.7","7.6","20.5","9.6","9.7","5.0","113026","18712","N","N","(X)","(X)","(X)","(X)","(X)","(X)","807","152","6.9","4.2","10.3","4.6","12.1","5.7","9.4","5.7","23.5","9.1","17.8","7.0","5.8","3.6","9.4","6.8","1.9","2.4","2.7","3.2","41595","5838","62345","16401","(X)","(X)","(X)","(X)","22.8","(X)",
"860Z200US14433","ZCTA5 14433","1640","155","12.5","6.0","3.0","1.7","7.5","5.0","4.3","2.4","9.1","2.7","21.2","6.4","13.4","4.8","17.7","4.7","6.1","2.7","5.1","3.1","67656","8142","76905","8200","39.6","(X)","(X)","(X)","(X)","(X)","1086","118","5.6","4.1","1.4","1.4","2.2","1.8","5.3","4.7","8.2","3.8","25.4","7.5","15.3","4.8","20.1","6.0","9.9","4.2","6.6","4.6","79423","13345","93892","10022","(X)","(X)","45.3","(X)","(X)","(X)","748","112","1.6","2.0","0.8","1.2","2.3","2.3","0.0","5.2","7.4","4.0","24.2","9.3","17.2","5.4","25.0","7.5","11.9","5.7","9.6","6.5","97222","15824","N","N","(X)","(X)","(X)","(X)","(X)","(X)","554","139","27.1","16.0","5.2","4.3","17.9","13.1","9.4","6.3","15.3","6.7","13.9","9.1","7.9","7.7","2.5","2.9","0.7","1.1","0.0","7.0","24900","12044","33771","10185","(X)","(X)","(X)","(X)","28.3","(X)",
"860Z200US14435","ZCTA5 14435","1093","144","8.2","5.0","0.5","0.7","3.8","2.1","2.3","1.5","11.4","6.6","26.9","5.9","13.2","4.9","13.8","4.2","7.8","3.3","12.2","5.9","68472","12750","116410","35990","35.5","(X)","(X)","(X)","(X)","(X)","699","104","7.3","7.3","0.7","1.0","1.3","1.6","2.7","2.3","6.9","4.4","23.7","8.1","18.6","6.6","16.3","6.0","10.6","4.6","11.9","5.9","84492","10388","110434","20785","(X)","(X)","31.3","(X)","(X)","(X)","534","89","0.6","1.0","0.0","7.2","1.7","2.0","2.1","2.3","6.4","4.8","22.3","9.7","20.8","7.1","17.4","7.3","13.3","5.4","15.5","7.5","94000","14120","N","N","(X)","(X)","(X)","(X)","(X)","(X)","394","110","9.9","6.8","1.3","2.0","8.1","5.2","1.5","1.7","19.5","14.7","35.0","9.8","5.1","4.3","5.8","4.8","1.0","1.7","12.7","11.6","58542","10332","122723","95617","(X)","(X)","(X)","(X)","42.9","(X)",
"860Z200US14437","ZCTA5 14437","3983","246","2.1","1.0","1.3","0.8","10.8","3.3","11.1","3.3","10.4","2.6","21.2","5.3","14.2","2.7","14.8","3.9","6.5","2.5","7.7","3.3","64807","8145","85893","8080","37.6","(X)","(X)","(X)","(X)","(X)","2449","183","0.7","0.7","0.5","0.6","3.3","1.6","9.5","4.0","9.4","3.0","20.3","6.4","17.1","3.5","26.7","6.6","6.6","2.6","6.0","2.8","84867","7976","100256","9740","(X)","(X)","39.8","(X)","(X)","(X)","1795","189","0.8","0.8","0.7","0.9","1.6","1.1","4.5","2.0","7.5","3.2","19.4","6.2","18.8","4.6","30.0","8.1","9.0","3.5","7.7","3.8","96480","14670","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1534","273","4.4","2.4","2.5","1.8","23.8","8.3","14.9","7.5","11.9","5.1","21.8","8.6","9.6","4.8","5.5","3.0","1.3","1.7","4.3","3.6","38846","13595","55048","8722","(X)","(X)","(X)","(X)","33.2","(X)",
"860Z200US14441","ZCTA5 14441","108","40","2.8","4.0","0.9","2.3","3.7","4.8","12.0","11.7","13.0","8.4","25.0","17.7","12.0","8.0","13.0","9.2","17.6","11.7","0.0","30.0","68571","9782","79534","15702","43.5","(X)","(X)","(X)","(X)","(X)","76","36","0.0","37.7","0.0","37.7","2.6","6.7","9.2","11.9","11.8","9.6","26.3","20.7","13.2","9.7","26.3","20.7","10.5","10.4","0.0","37.7","72500","22652","82264","14315","(X)","(X)","48.7","(X)","(X)","(X)","61","30","0.0","42.1","0.0","42.1","0.0","42.1","11.5","15.0","8.2","9.9","26.2","26.7","16.4","12.7","26.2","23.4","11.5","12.5","0.0","42.1","78750","29395","N","N","(X)","(X)","(X)","(X)","(X)","(X)","32","15","9.4","12.8","3.1","7.7","12.5","16.6","12.5","21.3","15.6","18.8","28.1","27.7","3.1","6.8","9.4","17.3","6.3","12.9","0.0","58.2","49167","37577","54522","18236","(X)","(X)","(X)","(X)","31.3","(X)",
"860Z200US14445","ZCTA5 14445","3486","213","2.7","1.4","1.7","1.4","7.6","2.9","7.0","2.8","11.0","3.3","22.1","5.8","22.8","5.8","17.7","4.8","5.8","2.3","1.6","1.3","72250","8119","76352","5001","36.8","(X)","(X)","(X)","(X)","(X)","1805","168","2.5","2.3","1.4","1.8","4.5","3.0","2.0","2.6","5.7","3.7","31.7","10.1","26.2","7.5","21.4","7.1","2.3","1.8","2.1","2.0","76320","6488","82045","7503","(X)","(X)","36.8","(X)","(X)","(X)","1265","194","0.0","3.1","0.6","1.0","5.9","4.1","0.0","3.1","3.6","3.6","26.2","12.1","31.4","9.6","26.0","9.4","3.3","2.5","3.0","2.8","83484","5722","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1681","248","2.9","1.8","3.2","2.8","10.6","5.4","11.3","5.1","17.3","6.3","17.8","5.9","18.1","9.4","10.4","4.6","7.7","3.9","0.7","1.2","55302","10122","65290","6074","(X)","(X)","(X)","(X)","36.7","(X)",
"860Z200US14450","ZCTA5 14450","18398","571","2.4","0.9","2.2","1.5","3.7","1.1","6.0","1.8","6.0","1.2","14.6","2.1","10.6","1.5","21.8","2.1","15.0","2.0","17.7","2.6","109543","6684","130922","7058","29.6","(X)","(X)","(X)","(X)","(X)","11945","444","1.6","0.8","2.1","2.1","1.8","1.2","1.7","0.8","2.8","0.9","10.6","2.5","11.0","2.0","27.9","2.7","18.0","2.5","22.6","3.1","129429","6445","153243","7514","(X)","(X)","30.1","(X)","(X)","(X)","10118","486","0.7","0.6","0.2","0.2","0.8","0.7","1.2","0.7","2.5","0.9","9.5","2.3","8.9","2.0","29.9","2.9","20.4","2.9","26.0","3.6","142343","5759","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6453","621","3.9","1.9","2.8","1.9","7.4","2.2","14.2","5.0","12.3","2.9","21.9","4.4","11.1","2.5","11.3","2.9","7.3","2.6","7.8","3.3","60217","7440","84926","10589","(X)","(X)","(X)","(X)","27.4","(X)",
"860Z200US14453","ZCTA5 14453","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US14454","ZCTA5 14454","3432","205","7.5","4.0","5.0","3.0","5.3","2.6","8.8","3.7","14.1","5.2","13.1","4.3","8.8","2.8","20.3","5.6","10.1","3.3","7.0","2.8","66629","9619","92516","10058","38.1","(X)","(X)","(X)","(X)","(X)","1846","239","7.9","6.3","1.0","1.6","0.7","0.6","5.6","4.0","9.1","5.4","9.1","4.1","12.4","4.0","27.7","7.8","14.1","4.9","12.2","5.3","106090","13012","122300","17342","(X)","(X)","32.1","(X)","(X)","(X)","1454","223","0.4","0.8","0.0","2.7","0.5","0.5","6.2","5.0","9.9","6.6","8.6","4.4","9.6","3.6","32.1","9.8","17.8","6.0","14.9","6.5","123571","17556","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1586","216","7.9","4.3","9.6","6.4","9.8","5.2","13.1","6.7","20.0","9.9","18.2","7.1","5.7","3.4","10.4","7.7","4.5","3.8","0.7","1.1","42159","7828","55874","8855","(X)","(X)","(X)","(X)","45.0","(X)",
"860Z200US14456","ZCTA5 14456","8183","419","3.8","1.6","5.6","2.0","5.1","1.7","5.5","2.6","10.9","2.1","19.3","3.9","16.8","2.4","19.6","3.9","6.3","2.0","7.2","1.6","74691","6955","96886","7375","27.9","(X)","(X)","(X)","(X)","(X)","4491","369","3.8","1.7","4.4","2.4","4.8","2.0","1.6","1.4","7.2","2.3","15.5","3.6","19.2","4.0","23.9","5.1","8.5","2.8","11.2","2.7","90700","4826","118984","12481","(X)","(X)","28.2","(X)","(X)","(X)","3051","304","1.8","1.3","1.0","1.0","2.7","1.9","0.9","0.8","4.9","2.7","11.2","3.4","19.6","4.1","31.1","5.9","12.1","4.3","14.6","3.4","112394","9746","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3692","446","5.1","2.7","5.8","2.8","5.9","3.3","10.8","5.3","16.0","4.5","23.8","7.0","13.9","3.7","13.0","5.6","3.9","3.4","1.8","1.4","57111","9415","67195","6643","(X)","(X)","(X)","(X)","27.3","(X)",
"860Z200US14462","ZCTA5 14462","264","62","0.0","14.0","1.1","2.3","10.2","11.0","3.8","2.8","6.8","5.0","21.2","10.9","31.8","11.0","19.3","8.1","4.5","3.4","1.1","1.8","77368","13014","82870","12858","40.5","(X)","(X)","(X)","(X)","(X)","186","47","0.0","19.2","0.0","19.2","5.4","5.0","1.6","2.6","2.2","4.2","12.4","9.1","43.0","14.2","27.4","10.6","6.5","4.8","1.6","2.6","86071","3212","99698","15070","(X)","(X)","36.6","(X)","(X)","(X)","176","46","0.0","20.2","0.0","20.2","2.3","4.0","1.7","2.8","2.3","4.4","10.8","9.0","45.5","14.6","29.0","11.1","6.8","5.0","1.7","2.7","86518","3874","N","N","(X)","(X)","(X)","(X)","(X)","(X)","78","44","0.0","37.2","3.8","8.0","29.5","28.6","9.0","8.6","10.3","13.0","42.3","25.9","5.1","6.7","0.0","37.2","0.0","37.2","0.0","37.2","48750","28017","41138","7871","(X)","(X)","(X)","(X)","50.0","(X)",
"860Z200US14463","ZCTA5 14463","122","59","0.0","27.3","4.9","9.2","0.0","27.3","0.0","27.3","48.4","28.5","10.7","9.6","9.8","14.2","26.2","22.1","0.0","27.3","0.0","27.3","48889","33723","64657","16586","32.0","(X)","(X)","(X)","(X)","(X)","40","27","15.0","26.5","0.0","52.0","0.0","52.0","0.0","52.0","0.0","52.0","20.0","27.9","30.0","35.3","35.0","25.5","0.0","52.0","0.0","52.0","93750","30697","79773","25407","(X)","(X)","30.0","(X)","(X)","(X)","20","21","0.0","73.6","0.0","73.6","0.0","73.6","0.0","73.6","0.0","73.6","0.0","73.6","60.0","50.7","40.0","50.7","0.0","73.6","0.0","73.6","94583","32674","N","N","(X)","(X)","(X)","(X)","(X)","(X)","82","53","0.0","36.1","0.0","36.1","0.0","36.1","0.0","36.1","72.0","33.5","6.1","8.5","0.0","36.1","22.0","31.7","0.0","36.1","0.0","36.1","44022","7132","56702","19555","(X)","(X)","(X)","(X)","32.9","(X)",
"860Z200US14464","ZCTA5 14464","2650","188","6.0","3.2","5.2","3.1","6.1","3.8","4.8","2.5","9.3","5.5","18.0","4.6","12.3","4.5","19.1","6.6","9.3","3.7","9.8","3.7","75583","11399","93211","9295","36.5","(X)","(X)","(X)","(X)","(X)","1970","170","0.4","0.6","2.4","2.3","5.1","3.9","5.0","2.5","9.4","7.1","15.1","4.6","13.8","5.1","23.0","8.0","12.5","5.0","13.2","5.0","98162","22306","111337","10848","(X)","(X)","35.1","(X)","(X)","(X)","1675","179","0.5","0.8","0.5","0.8","5.0","4.5","2.6","2.1","9.2","8.3","14.0","5.2","15.0","5.9","24.7","9.3","12.9","5.7","15.6","6.0","112417","21750","N","N","(X)","(X)","(X)","(X)","(X)","(X)","680","172","22.4","11.4","14.1","8.3","8.4","6.5","7.2","6.9","12.2","5.5","23.2","11.2","11.0","8.3","1.5","2.2","0.0","5.7","0.0","5.7","31591","18685","35805","6467","(X)","(X)","(X)","(X)","39.4","(X)",
"860Z200US14466","ZCTA5 14466","643","139","0.0","6.0","0.6","0.9","7.0","6.4","2.8","3.4","3.1","2.1","15.1","10.1","20.7","10.7","26.9","12.7","16.0","10.1","7.8","5.2","101607","17527","121543","24912","45.9","(X)","(X)","(X)","(X)","(X)","576","135","0.0","6.7","0.0","6.7","6.9","6.8","2.3","3.4","1.7","2.1","16.0","11.3","25.5","11.8","21.0","13.6","17.9","11.4","8.7","5.7","89850","26211","125980","27172","(X)","(X)","46.2","(X)","(X)","(X)","469","130","0.0","8.2","0.0","8.2","5.5","7.5","2.1","3.9","2.1","2.5","13.2","11.3","21.7","13.2","23.7","15.4","20.9","13.7","10.7","7.1","103472","13178","N","N","(X)","(X)","(X)","(X)","(X)","(X)","67","45","0.0","40.2","6.0","9.0","7.5","13.8","7.5","11.9","14.9","11.2","7.5","9.0","26.9","30.6","29.9","38.1","0.0","40.2","0.0","40.2","77969","38038","68240","20096","(X)","(X)","(X)","(X)","43.3","(X)",
"860Z200US14467","ZCTA5 14467","4490","407","4.3","3.4","2.7","1.8","5.9","2.7","8.2","3.6","8.4","3.1","13.5","4.7","14.3","4.0","21.0","5.2","15.2","5.1","6.6","2.7","88548","6030","95454","7378","30.8","(X)","(X)","(X)","(X)","(X)","2838","380","0.0","1.4","0.0","1.4","5.8","3.3","4.1","3.4","6.3","3.9","11.9","5.8","16.1","5.4","25.9","6.9","22.1","7.7","7.7","4.1","109333","12395","114253","8533","(X)","(X)","29.7","(X)","(X)","(X)","2283","366","0.0","1.7","0.0","1.7","4.5","3.2","2.1","1.9","3.3","3.3","12.9","7.0","17.1","6.4","25.8","7.4","24.6","8.9","9.5","5.2","116042","12570","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1652","295","11.8","8.5","7.3","4.8","7.4","5.0","15.1","7.7","12.0","6.1","17.2","7.3","12.3","7.0","13.3","6.5","1.2","1.8","2.3","2.9","45921","9288","57194","9581","(X)","(X)","(X)","(X)","32.7","(X)",
"860Z200US14468","ZCTA5 14468","6981","488","2.4","1.1","1.4","0.9","4.3","1.5","5.6","2.8","9.4","2.9","12.6","2.3","15.3","3.0","25.6","3.9","12.1","2.5","11.2","2.7","97476","8030","111737","7003","40.2","(X)","(X)","(X)","(X)","(X)","5427","332","0.8","0.6","1.0","0.9","1.6","1.2","4.8","3.1","8.8","3.4","12.0","2.8","15.4","3.0","27.3","4.0","14.7","3.0","13.7","3.2","110208","7817","123582","8553","(X)","(X)","38.3","(X)","(X)","(X)","4568","372","0.6","0.5","0.2","0.3","0.9","0.8","1.2","1.0","7.8","3.6","10.2","2.9","15.8","3.5","31.3","4.3","16.0","3.4","16.1","3.9","122278","5802","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1554","315","8.2","4.4","3.3","2.8","13.9","6.2","9.1","5.0","13.6","4.8","14.7","5.0","15.8","6.7","17.1","10.1","1.9","1.6","2.4","2.9","53172","13894","66467","10851","(X)","(X)","(X)","(X)","45.8","(X)",
"860Z200US14469","ZCTA5 14469","2623","242","3.4","3.0","5.4","3.2","4.4","2.1","6.1","2.8","13.9","5.2","19.6","5.1","12.3","3.6","17.8","4.6","10.1","2.6","6.9","2.3","70914","9078","92440","8158","29.9","(X)","(X)","(X)","(X)","(X)","1747","175","0.9","1.3","0.2","0.4","2.7","2.0","4.9","3.1","11.7","6.9","16.2","4.5","14.7","4.7","24.5","6.5","13.9","4.1","10.4","3.5","97663","11359","114957","12994","(X)","(X)","30.1","(X)","(X)","(X)","1421","148","0.0","2.8","0.0","2.8","2.3","2.4","2.4","1.6","13.9","8.5","14.6","4.8","8.7","3.7","29.9","7.6","17.0","5.0","11.2","4.1","106705","17006","N","N","(X)","(X)","(X)","(X)","(X)","(X)","876","183","8.6","8.2","15.6","9.1","9.0","5.1","9.5","5.4","18.6","8.8","25.5","11.9","6.7","3.8","4.1","2.9","2.4","1.9","0.0","4.5","43305","10028","46100","6778","(X)","(X)","(X)","(X)","29.5","(X)",
"860Z200US14470","ZCTA5 14470","3333","184","2.4","1.6","4.2","2.7","7.6","3.0","8.6","2.8","14.3","4.4","19.1","4.5","12.4","4.1","15.8","3.1","9.0","3.3","6.6","3.0","63201","11810","100147","15712","38.4","(X)","(X)","(X)","(X)","(X)","2167","149","2.2","1.6","0.9","0.9","4.8","3.6","5.1","2.9","12.4","5.2","19.4","5.8","12.8","4.8","21.7","4.3","11.3","4.8","9.6","4.6","84538","17473","125451","24561","(X)","(X)","39.8","(X)","(X)","(X)","1646","185","0.9","1.0","0.0","2.4","3.6","3.6","2.9","2.1","10.3","5.1","17.9","6.1","12.6","5.5","26.1","5.5","14.9","6.0","11.1","5.9","105577","14293","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1166","179","3.9","3.1","12.1","7.5","12.8","6.2","14.2","5.8","18.9","6.6","18.4","6.8","12.8","7.7","2.8","2.3","3.9","3.2","0.3","0.4","40313","8673","48569","6872","(X)","(X)","(X)","(X)","35.7","(X)",
"860Z200US14471","ZCTA5 14471","1339","125","0.9","0.8","1.2","1.6","2.5","2.3","3.7","2.7","14.8","8.2","25.5","9.0","22.1","6.5","18.1","7.1","9.6","4.9","1.6","2.2","75873","9798","84629","9118","27.4","(X)","(X)","(X)","(X)","(X)","840","131","0.6","1.0","1.1","1.7","0.7","0.8","0.6","1.4","13.9","11.3","22.3","8.5","23.9","8.6","20.0","8.9","14.4","7.6","2.5","3.5","80192","13710","97319","13113","(X)","(X)","30.7","(X)","(X)","(X)","688","115","0.7","1.2","0.0","5.6","0.0","5.6","0.7","1.8","15.7","13.4","13.8","8.7","24.6","9.7","24.1","11.1","17.3","9.1","3.1","4.2","88750","26052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","499","135","1.4","1.5","3.2","3.9","4.4","5.3","8.8","7.3","17.4","11.8","35.1","20.5","13.8","10.1","14.4","15.1","1.4","2.1","0.0","7.7","60830","8872","61280","9166","(X)","(X)","(X)","(X)","21.2","(X)",
"860Z200US14472","ZCTA5 14472","3466","277","2.6","2.3","2.5","3.1","1.4","1.0","3.1","1.7","4.3","1.7","10.6","3.2","13.2","3.7","23.0","6.1","12.3","3.7","27.0","5.5","128456","16121","152942","12834","34.0","(X)","(X)","(X)","(X)","(X)","2573","213","2.3","3.0","0.0","1.5","0.0","1.5","1.7","1.6","0.7","0.8","11.0","4.3","9.0","3.2","24.9","7.7","15.2","4.7","35.3","6.9","150449","15642","180124","16062","(X)","(X)","36.2","(X)","(X)","(X)","2257","225","0.0","1.8","0.0","1.8","0.0","1.8","1.5","1.7","0.4","0.6","8.0","3.6","7.9","3.4","26.4","8.6","16.6","5.2","39.2","7.4","168750","23684","N","N","(X)","(X)","(X)","(X)","(X)","(X)","893","201","3.4","3.2","9.9","11.8","5.5","4.0","6.9","4.3","14.9","6.0","15.9","8.4","20.4","10.1","17.1","9.5","3.8","3.6","2.2","2.5","60313","19536","70322","10812","(X)","(X)","(X)","(X)","26.8","(X)",
"860Z200US14475","ZCTA5 14475","105","49","9.5","15.4","0.0","30.6","0.0","30.6","0.0","30.6","0.0","30.6","3.8","6.0","14.3","10.7","38.1","20.1","6.7","9.8","27.6","21.3","121382","29713","164186","62051","49.5","(X)","(X)","(X)","(X)","(X)","80","43","0.0","36.7","0.0","36.7","0.0","36.7","0.0","36.7","0.0","36.7","5.0","8.0","30.0","21.0","31.3","25.7","8.8","12.7","25.0","18.7","121458","46438","160155","48432","(X)","(X)","56.3","(X)","(X)","(X)","71","39","0.0","39.0","0.0","39.0","0.0","39.0","0.0","39.0","0.0","39.0","5.6","8.8","21.1","17.2","35.2","27.0","9.9","14.0","28.2","21.6","122396","71520","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25","24","40.0","44.7","0.0","65.8","0.0","65.8","0.0","65.8","0.0","65.8","0.0","65.8","0.0","65.8","60.0","44.7","0.0","65.8","0.0","65.8","-","**","N","N","(X)","(X)","(X)","(X)","28.0","(X)",
"860Z200US14476","ZCTA5 14476","946","103","5.8","6.1","2.1","2.2","3.2","4.3","4.3","3.5","6.9","4.7","16.3","5.9","22.5","7.6","11.7","4.5","21.7","9.3","5.5","3.5","92708","12491","100070","12317","35.5","(X)","(X)","(X)","(X)","(X)","701","100","0.3","0.7","0.6","1.0","4.3","5.7","7.6","6.6","8.3","5.0","13.7","5.6","15.7","6.4","14.7","5.6","28.4","11.6","6.6","4.6","99769","11141","111118","14744","(X)","(X)","35.8","(X)","(X)","(X)","571","89","0.0","6.8","0.7","1.2","1.9","3.2","0.0","6.8","5.3","3.9","12.8","5.7","19.3","7.8","17.7","6.9","34.3","13.2","8.1","5.6","110938","35357","N","N","(X)","(X)","(X)","(X)","(X)","(X)","245","99","21.6","21.3","6.5","8.0","0.0","15.0","6.5","8.6","14.3","13.8","26.1","13.6","19.2","12.1","3.3","4.5","0.0","15.0","2.4","3.8","50781","28071","50684","14062","(X)","(X)","(X)","(X)","34.7","(X)",
"860Z200US14477","ZCTA5 14477","666","94","1.4","2.1","2.0","2.4","2.1","2.6","3.9","3.5","8.6","5.1","20.4","9.9","18.2","8.9","11.4","5.8","21.3","8.8","10.8","6.6","93558","25071","111218","16761","40.7","(X)","(X)","(X)","(X)","(X)","520","89","1.7","2.7","0.0","7.4","1.3","2.7","10.4","10.7","4.2","2.9","10.4","5.9","23.3","10.6","14.6","7.3","23.1","10.1","11.0","7.4","97188","37201","117052","20245","(X)","(X)","44.2","(X)","(X)","(X)","416","90","0.0","9.2","0.0","9.2","0.0","9.2","2.9","3.4","5.3","3.6","11.8","7.2","27.2","12.5","18.3","8.6","20.9","11.5","13.7","8.9","102000","64453","N","N","(X)","(X)","(X)","(X)","(X)","(X)","146","65","0.0","23.6","8.9","10.8","4.8","7.3","9.6","11.9","24.0","18.7","27.4","20.8","0.0","23.6","0.0","23.6","15.1","22.3","10.3","14.2","55227","19247","80345","34493","(X)","(X)","(X)","(X)","28.1","(X)",
"860Z200US14478","ZCTA5 14478","340","100","0.0","11.1","1.8","2.9","2.4","4.1","7.1","7.6","14.1","11.0","7.9","8.6","20.3","14.1","13.5","9.9","24.7","14.5","8.2","6.6","93235","39574","135987","36294","46.8","(X)","(X)","(X)","(X)","(X)","227","84","0.0","16.1","0.0","16.1","0.0","16.1","1.8","2.9","21.1","16.1","7.0","8.2","10.6","10.9","12.8","12.4","37.0","18.9","9.7","9.1","148295","54931","137321","27901","(X)","(X)","42.3","(X)","(X)","(X)","189","79","0.0","19.0","0.0","19.0","0.0","19.0","2.1","3.5","5.3","8.5","8.5","9.4","12.7","13.1","15.3","14.6","44.4","21.1","11.6","10.9","155139","35997","N","N","(X)","(X)","(X)","(X)","(X)","(X)","113","58","0.0","29.0","5.3","8.8","7.1","12.1","17.7","20.5","0.0","29.0","9.7","15.0","39.8","29.8","15.0","15.7","0.0","29.0","5.3","8.4","80958","12741","133308","103644","(X)","(X)","(X)","(X)","55.8","(X)",
"860Z200US14479","ZCTA5 14479","31","36","0.0","59.1","0.0","59.1","45.2","54.8","0.0","59.1","54.8","54.8","0.0","59.1","0.0","59.1","0.0","59.1","0.0","59.1","0.0","59.1","-","**","N","N","45.2","(X)","(X)","(X)","(X)","(X)","17","28","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","100.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","17","28","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","100.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","0.0","79.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14","22","0.0","87.9","0.0","87.9","100.0","87.9","0.0","87.9","0.0","87.9","0.0","87.9","0.0","87.9","0.0","87.9","0.0","87.9","0.0","87.9","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
